Pais;Data;PIB;Consumo;Investimento;Gastos_Governo;Exportacoes;Importacoes;Inflacao;Desemprego;Taxa_Juros;Divida_Publica;Producao_Industrial;Setor_Agricola;Setor_Servicos;Balanca_Comercial;Crescimento_PIB
Brasil;23/05/2024;47893.54;28392.0;7091.38;8310.21;6358.31;7305.62;0.04;5.0;7.31;42348.45;11825.73;5034.39;27101.85;-947.3;1.52
Brasil;24/05/2024;41577.54;22143.37;5370.46;9025.3;6303.19;7054.25;0.83;13.7;8.39;16830.37;13995.55;4923.36;21776.54;-751.06;-0.26
Brasil;25/05/2024;53458.56;36653.62;5438.67;8458.14;6988.9;10912.05;0.62;14.34;3.49;32762.35;16060.56;3603.95;26344.83;-3923.15;-0.95
Brasil;26/05/2024;63663.19;34425.93;8321.87;10388.81;14205.48;11752.42;0.83;14.64;9.84;25239.34;18014.8;8210.35;33855.87;2453.06;1.69
Brasil;27/05/2024;54428.15;32022.47;7767.43;8306.35;5613.17;11097.73;0.47;10.92;2.38;58607.31;18256.82;6326.17;24795.3;-5484.56;-0.35
Brasil;28/05/2024;55676.67;34275.81;10240.64;11499.49;13079.58;10309.45;0.58;11.87;3.96;62001.42;18346.79;6822.14;30548.97;2770.12;0.24
Brasil;29/05/2024;51616.28;34402.52;9975.41;11846.7;6534.86;11252.0;0.46;10.3;9.91;32178.59;13021.72;3939.01;21958.84;-4717.15;-0.5
Brasil;30/05/2024;58901.53;38991.63;6965.06;12143.67;15867.19;10656.7;0.91;13.89;3.48;63998.67;16949.94;5771.45;32681.7;5210.49;1.37
Brasil;31/05/2024;50309.95;31951.07;9110.6;12333.1;13815.99;5591.35;0.85;12.38;9.27;48579.89;16686.7;2566.91;29962.65;8224.64;-0.43
Brasil;01/06/2024;55218.68;32993.0;6944.79;12458.28;10748.35;12975.43;0.71;4.67;2.51;29712.08;13893.43;6440.98;31964.24;-2227.08;0.78
Brasil;02/06/2024;43922.14;28565.22;5783.37;8883.1;8820.68;9011.02;0.52;7.01;2.44;23245.15;15246.81;3766.22;24654.41;-190.35;-0.79
Brasil;03/06/2024;52665.03;31148.3;9903.62;12440.64;13225.85;11707.3;0.87;12.4;5.27;28348.11;16753.13;4306.46;23644.68;1518.54;-0.48
Brasil;04/06/2024;44125.27;27597.61;5482.47;8272.73;10670.05;9666.72;0.31;13.11;0.58;52389.3;11584.27;3639.83;25801.6;1003.33;-0.6
Brasil;05/06/2024;36527.44;21363.89;6751.51;8581.69;7974.94;9086.71;0.84;11.17;1.99;29030.47;8477.51;2928.25;19621.55;-1111.76;-0.45
Brasil;06/06/2024;36422.18;18872.82;5578.22;5466.79;8077.82;8566.54;0.19;7.59;9.16;33999.53;8023.7;3212.42;20075.87;-488.72;0.99
Brasil;07/06/2024;59536.49;30474.86;11757.34;10433.4;10550.15;7539.68;0.83;14.55;2.13;33033.95;18216.82;6119.69;25065.66;3010.47;1.79
Brasil;08/06/2024;65890.66;40999.16;8574.07;13110.94;13181.39;11782.08;0.5;9.74;3.93;28434.88;19746.61;8516.28;37439.31;1399.3;-0.93
Brasil;09/06/2024;53076.11;27202.18;9477.03;8630.78;14061.34;10659.44;0.73;14.73;9.39;30462.2;13602.48;4814.97;23147.29;3401.89;0.14
Brasil;10/06/2024;49386.79;34363.57;7356.47;12112.61;5644.49;5229.71;0.58;11.84;2.17;37189.37;16344.12;6231.25;22044.43;414.79;0.0
Brasil;11/06/2024;60947.3;42275.26;7801.73;12727.63;18144.72;7535.34;0.66;6.98;9.92;24250.58;16314.89;4601.36;24765.11;10609.39;1.89
Brasil;12/06/2024;40314.38;24738.29;6856.62;8547.76;5228.56;5062.84;0.63;12.36;6.11;32789.15;12573.83;2997.81;22024.92;165.72;0.23
Brasil;13/06/2024;38122.28;20109.24;3923.39;8781.37;5314.01;5890.64;0.77;8.4;2.18;18118.99;9957.17;4060.7;18240.38;-576.63;1.71
Brasil;14/06/2024;59176.52;29633.64;8296.62;13272.32;16461.62;9099.0;0.67;9.96;2.02;54019.28;14050.56;7597.72;33918.81;7362.62;0.44
Brasil;15/06/2024;40946.01;23184.75;5284.66;9116.05;7567.37;7700.19;0.5;11.69;7.18;28822.34;9018.56;3717.39;17689.78;-132.82;1.88
Brasil;16/06/2024;49267.95;33996.3;7176.79;7526.31;8618.38;11541.71;0.29;10.46;1.84;51369.12;16444.88;5493.97;25853.48;-2923.33;0.14
Brasil;17/06/2024;48063.51;31197.9;9461.36;11162.15;9779.3;11863.67;0.61;3.78;7.3;49892.61;10584.83;5668.08;28077.9;-2084.37;-0.25
Brasil;18/06/2024;68619.28;42338.21;8746.13;15606.82;14830.82;11268.07;0.03;14.34;4.98;70245.46;17757.59;9257.45;29644.06;3562.75;-0.31
Brasil;19/06/2024;43602.59;25671.82;6479.02;7040.95;8084.78;5650.65;0.88;9.11;9.52;26479.35;10953.38;3657.0;19780.62;2434.13;1.35
Brasil;20/06/2024;47409.21;26385.51;6106.37;7333.71;13894.32;11043.69;0.29;9.25;4.83;17964.9;13259.39;2907.73;23079.65;2850.63;-0.74
Brasil;21/06/2024;44309.77;27723.99;7564.65;9175.95;8591.58;4835.03;0.01;7.11;7.71;39105.59;9694.63;5263.73;22818.79;3756.54;-0.5
Brasil;22/06/2024;51121.87;33283.42;9356.86;8857.16;11613.73;8011.81;0.06;13.34;8.21;29964.99;14300.1;5175.42;22263.16;3601.91;-0.56
Brasil;23/06/2024;46703.85;31844.02;9250.88;10627.99;7971.53;7513.07;0.87;6.36;1.42;48596.48;10695.18;6572.63;24245.67;458.46;0.67
Brasil;24/06/2024;51737.28;33895.67;5258.91;11452.25;11366.62;9238.58;0.22;12.95;2.51;38326.75;11574.25;7624.58;22707.83;2128.04;1.41
Brasil;25/06/2024;41092.26;24011.93;7585.0;8989.17;11272.71;4400.23;0.96;3.93;7.21;19989.57;13401.28;5598.25;20967.32;6872.48;0.21
Brasil;26/06/2024;41349.17;27235.63;7748.96;9255.02;11634.97;8020.9;0.67;9.86;4.88;36774.9;11750.33;5091.07;24265.63;3614.07;0.12
Brasil;27/06/2024;47669.97;28859.73;5393.38;10563.67;12199.57;9934.95;0.55;9.41;6.47;38099.3;14898.95;6647.71;24179.44;2264.62;-0.67
Brasil;28/06/2024;49573.21;26085.75;6820.87;9896.26;7188.61;8323.96;0.14;5.89;7.34;58844.06;11299.24;4159.67;23306.22;-1135.35;-0.33
Brasil;29/06/2024;46290.04;31546.8;7634.95;8288.08;7018.44;8723.75;0.7;6.04;3.47;25994.22;9867.01;4103.74;23456.19;-1705.31;0.97
Brasil;30/06/2024;47018.95;27428.38;9325.6;9995.47;13039.15;11162.21;0.82;6.24;4.31;14121.98;12587.49;3732.14;19859.83;1876.94;1.52
Brasil;01/07/2024;29188.19;16134.13;4189.56;5282.69;8702.51;3719.13;0.02;4.56;8.92;26985.28;9270.05;2394.81;15310.39;4983.38;1.12
Brasil;02/07/2024;49801.89;28152.17;8588.47;10606.1;7930.8;5375.04;0.24;10.43;5.99;37694.26;11838.97;4703.97;21355.48;2555.76;0.99
Brasil;03/07/2024;48930.16;26549.48;8943.88;8871.43;10705.6;5446.57;0.72;8.53;4.23;55846.58;13393.33;2528.47;28964.9;5259.03;-0.96
Brasil;04/07/2024;60875.69;36962.13;9944.63;14576.59;14357.07;13494.31;0.77;5.56;7.0;53194.63;14402.92;3825.01;33501.59;862.77;1.91
Brasil;05/07/2024;58803.91;31362.53;7333.17;12265.1;6250.04;11771.86;0.14;7.96;3.2;23275.17;16865.89;5064.46;24038.86;-5521.82;0.33
Brasil;06/07/2024;58415.54;36103.83;6603.38;12179.61;9370.14;8116.68;0.8;8.61;3.78;60268.49;19659.85;4761.36;23955.02;1253.46;0.62
Brasil;07/07/2024;56614.16;36097.82;9322.79;13904.41;15466.06;6781.05;0.45;8.46;4.56;64406.17;14101.4;6308.36;32794.47;8685.01;-0.85
Brasil;08/07/2024;66209.7;44738.61;11685.74;11307.77;10931.37;9705.55;0.22;10.66;9.83;29791.1;15547.91;5233.04;38899.14;1225.82;0.88
Brasil;09/07/2024;56139.56;38431.71;7878.86;9391.12;9093.67;7442.26;0.2;5.05;8.76;21181.41;14708.7;2889.7;25750.04;1651.41;1.12
Brasil;10/07/2024;44196.86;23891.37;8833.76;6843.0;5626.12;9636.34;0.98;14.45;7.98;51961.72;14413.44;2466.29;25153.62;-4010.22;0.45
Brasil;11/07/2024;49280.77;30753.74;8237.82;11288.82;8140.72;5875.26;0.44;7.35;7.53;24960.46;10877.53;4633.31;25901.87;2265.46;-0.16
Brasil;12/07/2024;49937.48;26111.64;7186.58;12293.99;14654.8;10302.24;0.78;5.44;3.75;42161.15;15608.58;3328.96;24545.55;4352.55;-0.51
Brasil;13/07/2024;62707.33;41804.57;10863.2;10404.06;16660.23;9416.26;0.84;6.01;4.76;51351.94;12868.06;8802.19;31498.43;7243.97;-0.42
Brasil;14/07/2024;56226.55;29921.65;9482.88;8893.54;10568.59;10179.34;0.23;4.55;4.91;34089.87;12428.1;3994.19;27786.48;389.25;-0.6
Brasil;15/07/2024;38335.53;25871.08;5470.2;9057.6;9526.05;4363.26;0.81;9.48;6.78;19056.75;7668.66;3195.99;16795.77;5162.78;0.31
Brasil;16/07/2024;41579.46;21545.63;7879.5;6730.57;10512.83;10016.44;0.15;7.16;7.31;39210.09;8549.12;2372.92;17630.85;496.39;0.7
Brasil;17/07/2024;51215.62;29115.69;8549.99;11687.62;13227.96;5410.69;0.95;10.04;8.96;43719.22;13962.28;6298.13;22733.81;7817.28;-0.69
Brasil;18/07/2024;43881.94;22735.22;8114.37;10586.28;11535.81;10341.44;0.98;9.31;1.54;37173.88;11105.82;3714.38;23940.3;1194.37;-0.73
Brasil;19/07/2024;43126.41;24216.63;6964.23;7135.33;10527.92;10295.96;0.84;13.88;9.37;27389.62;13772.9;4290.33;19577.44;231.96;1.24
Brasil;20/07/2024;35636.14;19558.03;3954.26;7856.41;5613.08;5198.88;0.88;4.63;7.65;23077.66;11900.75;3351.02;17169.66;414.21;0.29
Brasil;21/07/2024;40545.75;27426.16;5578.8;7456.18;9833.35;8448.41;0.63;6.96;6.1;14143.95;13918.42;3862.84;18687.36;1384.94;1.58
Brasil;22/07/2024;56570.86;31953.17;11298.18;12392.41;13006.52;6945.69;0.61;4.86;7.84;24017.85;14359.09;5525.46;31738.45;6060.84;0.9
Brasil;23/07/2024;41641.62;22796.82;5749.12;6324.03;11082.53;6475.08;0.07;13.47;9.68;36724.83;10555.66;3805.03;18789.99;4607.46;1.13
Brasil;24/07/2024;58095.3;33184.87;5998.25;8982.48;12952.34;8340.02;0.17;9.63;2.78;21262.98;13305.99;7424.04;33137.69;4612.32;1.62
Brasil;25/07/2024;56314.43;29865.44;9451.57;12413.17;6230.46;8017.32;0.95;12.11;0.55;44303.37;16741.9;8295.58;30594.89;-1786.86;0.92
Brasil;26/07/2024;50487.75;34417.77;8385.7;12279.24;10024.61;10490.58;0.63;9.63;3.24;56213.09;12142.64;3329.11;27385.06;-465.98;0.64
Brasil;27/07/2024;56036.25;31225.72;5961.04;8491.55;15946.29;8984.11;0.21;9.81;4.88;67235.56;18675.52;4320.97;30233.9;6962.18;0.16
Brasil;28/07/2024;46134.48;26429.87;6307.08;9869.34;9577.37;9838.52;0.15;8.11;8.6;13971.73;13541.57;5931.68;21995.58;-261.15;1.65
Brasil;29/07/2024;56666.46;30580.88;9463.89;13224.63;13938.92;10552.91;0.71;14.72;0.11;50860.18;18073.71;6453.7;25761.62;3386.01;1.47
Brasil;30/07/2024;64816.19;44247.41;10911.84;13034.69;11230.32;9690.57;0.72;10.29;1.57;27675.67;13654.49;7671.07;30001.66;1539.75;-0.94
Brasil;31/07/2024;59875.37;32903.46;9780.94;11613.85;12560.61;11338.35;0.45;3.69;5.68;39384.36;13770.26;8361.65;32764.61;1222.25;-0.15
Brasil;01/08/2024;45173.85;27456.28;8868.14;7884.92;13076.79;9147.89;0.54;14.8;3.34;24864.05;11335.88;5650.61;21114.32;3928.89;-0.69
Brasil;02/08/2024;37833.68;18948.34;4536.85;8774.18;10897.98;7539.98;0.31;8.24;1.95;41340.87;11343.95;2211.05;17909.96;3357.99;0.61
Brasil;03/08/2024;56338.06;37153.04;10819.75;9198.17;15037.25;6189.73;0.24;3.25;0.64;18545.26;12501.48;7755.09;25733.27;8847.53;0.44
Brasil;04/08/2024;51915.71;29744.3;6567.85;12788.11;11343.85;7445.87;0.29;4.04;5.57;49388.4;14079.91;7187.4;25791.36;3897.98;0.04
Brasil;05/08/2024;49950.17;27480.41;6210.27;9073.52;14904.88;7698.52;0.52;6.3;1.44;44018.59;14075.11;2836.3;28799.14;7206.36;0.52
Brasil;06/08/2024;61337.08;32043.6;9039.74;12566.57;15642.49;9540.17;0.85;11.37;7.71;71897.48;20039.62;5193.95;32457.26;6102.32;1.61
Brasil;07/08/2024;43316.87;26207.76;7289.36;7243.71;11400.26;9253.31;0.89;11.52;8.77;19319.09;13950.07;6293.8;24391.8;2146.95;0.85
Brasil;08/08/2024;42823.0;24323.57;7488.9;9636.84;5738.21;7302.27;0.81;14.6;6.23;37441.01;11579.44;4449.56;17976.53;-1564.06;0.05
Brasil;09/08/2024;53404.13;32120.38;6808.93;9932.26;15713.6;5382.09;0.3;10.01;2.79;48534.61;13078.2;6078.5;30438.89;10331.51;0.98
Brasil;10/08/2024;55731.11;35074.19;10052.43;11178.67;9763.68;9903.65;0.55;12.86;2.05;59194.73;14203.42;6932.18;26034.37;-139.97;1.13
Brasil;11/08/2024;37788.81;24934.41;5887.74;8009.51;9127.97;7681.11;0.73;13.2;2.21;18639.65;13059.9;5106.48;19587.49;1446.86;-0.98
Brasil;12/08/2024;54320.5;37550.42;5503.55;8303.03;11053.69;12407.2;0.99;6.84;0.36;25854.24;18010.05;5249.81;30998.61;-1353.52;0.33
Brasil;13/08/2024;56092.03;28644.97;9073.31;10857.63;11121.4;13593.66;0.46;12.56;0.59;41010.85;16154.74;3439.74;25827.39;-2472.25;1.22
Brasil;14/08/2024;47607.27;26653.17;8850.01;10773.26;12157.01;7063.43;0.1;3.38;5.86;44372.69;12220.01;4898.13;21699.43;5093.58;0.09
Brasil;15/08/2024;47964.4;30983.24;8241.34;7329.4;13854.34;6731.89;0.91;9.14;4.99;33841.37;16229.43;3396.4;25053.2;7122.45;-0.05
Brasil;16/08/2024;42075.69;26602.13;4870.71;7967.7;5110.2;10321.86;0.21;14.92;4.18;15332.14;8526.06;4623.94;22003.31;-5211.67;0.57
Brasil;17/08/2024;67844.5;34823.22;9033.53;12612.77;16348.04;11047.0;0.57;6.44;7.26;23208.88;23628.59;7744.4;29157.68;5301.04;1.15
Brasil;18/08/2024;56449.86;31281.49;11056.48;8567.61;9933.36;6527.45;0.38;3.69;6.45;20108.29;16504.64;4143.9;24602.52;3405.91;0.04
Brasil;19/08/2024;56404.29;35432.74;8901.73;12298.8;16007.32;7360.5;0.41;6.19;5.86;31307.81;16002.04;7463.21;28776.85;8646.82;1.51
Brasil;20/08/2024;59709.79;40965.9;9003.12;13677.4;11569.55;12287.02;0.04;14.6;8.94;65917.14;14460.98;4676.28;28691.76;-717.47;1.64
Brasil;21/08/2024;52919.76;35547.68;6823.79;10805.03;10321.15;10457.01;0.21;4.02;0.27;34041.99;18098.12;6270.01;29096.66;-135.86;1.84
Brasil;22/08/2024;41601.22;23792.08;4914.65;9428.47;11703.97;9238.85;0.05;6.59;5.92;24730.53;9257.01;4319.72;20979.43;2465.11;1.13
Brasil;23/08/2024;24458.87;17120.56;4031.4;4443.9;7124.29;4541.89;0.65;7.29;4.52;16552.97;8326.59;3203.11;10227.25;2582.4;-0.06
Brasil;24/08/2024;50258.27;27937.81;5394.72;11418.72;5941.82;7073.08;0.77;9.14;8.17;33825.48;16194.69;5217.63;20987.39;-1131.26;0.41
Brasil;25/08/2024;43152.97;26353.89;6956.7;10477.04;5899.5;8238.08;0.75;13.68;5.25;21255.23;13923.4;6063.2;18179.21;-2338.58;-0.31
Brasil;26/08/2024;49543.68;26447.41;8151.39;9702.08;14545.62;6609.48;0.36;4.99;0.5;27076.26;16001.33;3801.15;26717.35;7936.14;0.58
Brasil;27/08/2024;60876.73;36766.02;10845.45;12892.28;8033.97;8103.58;0.54;13.14;1.52;24119.71;16901.25;4192.28;36455.86;-69.61;-0.99
Brasil;28/08/2024;37781.27;24037.04;6158.86;8716.4;8035.34;4851.32;0.05;11.67;4.4;18890.32;8983.38;2452.11;17255.32;3184.03;1.38
Brasil;29/08/2024;48148.44;30050.98;9569.01;9746.6;9836.63;6197.08;0.59;10.3;2.07;18256.42;12293.05;3236.07;24105.08;3639.54;0.58
Brasil;30/08/2024;65153.07;41370.61;8016.79;14534.63;13354.08;10789.08;0.65;9.02;5.26;20909.12;20868.89;6021.29;32812.08;2565.0;0.17
Brasil;31/08/2024;65937.74;40242.2;6950.12;12422.07;15411.99;15875.63;0.85;14.55;7.82;57323.34;17373.99;4108.86;29682.56;-463.63;-0.19
Brasil;01/09/2024;69326.9;43241.43;10090.83;12303.05;7716.01;17215.63;0.94;5.2;6.05;39245.19;15887.25;8211.16;38631.62;-9499.63;0.22
Brasil;02/09/2024;37310.77;19096.13;5229.09;7582.27;10396.4;7406.95;0.71;5.43;7.2;28044.35;12053.68;2672.83;18766.29;2989.45;-0.37
Brasil;03/09/2024;58152.97;37075.94;10051.67;9121.51;14291.17;10101.81;0.46;7.95;8.52;26733.94;18732.07;8306.13;25217.9;4189.35;2.0
Brasil;04/09/2024;44745.95;31237.46;7254.75;7913.48;8319.39;5618.19;0.12;11.45;5.8;36119.67;10612.14;3288.41;26755.7;2701.2;0.89
Brasil;05/09/2024;45614.99;30504.39;7856.64;8439.34;11109.02;10894.84;0.21;9.57;9.67;47405.75;13367.18;2598.98;21952.88;214.18;0.95
Brasil;06/09/2024;61530.48;35806.58;12288.15;13865.23;8455.3;10679.1;0.38;10.13;4.47;31633.48;18991.73;3732.81;31160.69;-2223.81;-0.07
Brasil;07/09/2024;62784.08;33005.28;8316.54;13786.85;6664.58;9207.29;0.01;4.8;6.04;44642.21;14026.21;3629.08;25820.89;-2542.71;-0.74
Brasil;08/09/2024;40180.87;20862.52;4364.9;6248.45;9619.55;9691.22;0.86;6.19;2.04;13786.89;8976.61;4290.4;24093.45;-71.68;1.58
Brasil;09/09/2024;23241.4;12307.84;3297.01;4868.74;5092.07;4267.86;0.82;9.12;4.73;13368.37;5276.64;1165.33;10793.76;824.21;0.9
Brasil;10/09/2024;55216.26;33780.18;8450.94;12547.21;8093.01;11141.58;0.61;7.07;2.19;44527.54;18871.38;3182.39;32610.56;-3048.56;0.39
Brasil;11/09/2024;59067.85;31323.86;6172.34;9619.15;9934.66;14382.02;0.04;14.04;5.61;23160.91;13166.95;7025.12;30815.15;-4447.37;-0.5
Brasil;12/09/2024;56281.71;38320.31;6376.18;11321.48;11574.83;12977.17;0.02;4.64;1.71;20069.68;16587.48;4106.31;29003.88;-1402.34;1.35
Brasil;13/09/2024;64240.75;42114.55;8116.32;9737.26;7751.06;14359.64;0.41;13.07;5.48;30684.97;19711.35;6797.87;30216.35;-6608.59;-0.74
Brasil;14/09/2024;45154.84;23501.27;5366.7;9811.84;11089.77;8788.82;0.34;8.29;7.1;40362.54;14266.76;3346.59;18102.47;2300.95;-0.2
Brasil;15/09/2024;53316.17;28979.81;9737.69;11316.42;7118.1;8558.62;0.51;7.13;2.26;28127.79;15343.37;6334.53;26327.22;-1440.52;1.83
Brasil;16/09/2024;48904.66;31578.39;9251.58;9661.92;5036.04;9233.72;0.82;9.44;5.68;57583.96;12466.84;6366.77;24501.96;-4197.68;0.39
Brasil;17/09/2024;54360.82;36131.4;7778.37;12304.74;11754.12;7536.21;0.92;11.36;8.78;30078.82;18344.3;4700.4;21847.96;4217.91;-0.77
Brasil;18/09/2024;43777.76;22671.09;5284.6;7383.21;4884.67;10257.52;0.83;12.15;4.79;29884.16;11548.78;3334.85;22836.73;-5372.85;-0.82
Brasil;19/09/2024;51859.23;34398.44;10230.49;12324.92;12652.87;8552.5;0.21;10.98;2.02;16503.32;14830.96;4636.89;29829.62;4100.37;0.94
Brasil;20/09/2024;71303.79;44882.17;12748.35;13088.89;20794.64;9497.54;0.87;13.93;0.39;61937.31;22276.24;10366.36;32106.37;11297.1;0.69
Brasil;21/09/2024;44620.89;29922.61;6263.16;9547.76;4837.24;5954.23;0.48;6.47;9.58;45309.81;14712.94;4311.8;22075.22;-1116.99;1.42
Brasil;22/09/2024;54177.88;31288.08;8022.93;10990.47;11996.69;10699.89;0.68;8.33;2.95;61120.16;17554.08;2727.52;27228.97;1296.8;-0.18
Brasil;23/09/2024;50414.08;25420.46;8710.41;8950.45;7665.32;5282.84;0.83;9.95;4.85;45787.65;12694.54;5391.66;22679.01;2382.49;-0.81
Brasil;24/09/2024;72388.04;44320.93;8839.97;16287.61;13780.41;9957.68;0.61;4.4;7.61;51175.46;23301.48;4619.05;34493.51;3822.73;-0.46
Brasil;25/09/2024;40883.69;22454.55;4923.71;6308.4;4927.87;4719.45;0.67;10.14;5.68;39289.91;9717.07;3444.35;17389.48;208.42;0.76
Brasil;26/09/2024;61847.83;42463.55;11523.1;12709.72;14158.3;15390.61;0.52;13.45;5.01;21218.85;21040.58;3784.35;33449.63;-1232.31;-0.29
Brasil;27/09/2024;48117.5;28838.56;8752.22;10886.12;7970.85;7590.17;0.58;9.62;8.62;34896.08;16072.51;3392.63;27596.6;380.67;-0.09
Brasil;28/09/2024;38944.5;25619.7;6096.32;9251.51;5695.66;7992.38;0.85;12.32;5.66;35356.12;8936.89;2790.23;17659.7;-2296.72;1.48
Brasil;29/09/2024;44805.3;30650.71;7864.38;10005.59;8559.08;9200.96;0.57;3.86;5.77;31678.36;9726.98;3782.75;25940.45;-641.88;1.41
Brasil;30/09/2024;41408.52;28272.94;7110.17;8830.59;5293.98;4806.76;0.25;6.77;6.07;45117.82;13814.28;4895.96;21316.39;487.22;-0.27
Brasil;01/10/2024;51804.71;31429.48;5719.01;12049.17;8796.36;12178.67;0.17;3.58;4.35;19192.24;10841.2;6287.7;23388.54;-3382.3;0.92
Brasil;02/10/2024;54618.96;33545.14;6230.67;10299.93;6183.56;8916.6;0.18;4.16;3.17;16553.77;17132.08;3594.93;28684.1;-2733.04;1.5
Brasil;03/10/2024;51132.24;33627.46;7438.57;10176.24;10704.76;10253.07;0.67;12.42;6.17;55957.63;15666.17;7306.56;28127.2;451.7;1.22
Brasil;04/10/2024;58205.23;39118.54;9637.68;9776.01;6786.36;8577.93;0.81;3.26;1.5;23020.42;11965.61;7626.54;26536.76;-1791.57;1.19
Brasil;05/10/2024;47288.88;24745.95;4740.62;9992.91;9277.91;7684.23;0.08;10.06;7.8;17048.59;12390.57;3837.76;27350.72;1593.68;-0.21
Brasil;06/10/2024;39339.43;27099.21;7192.83;6294.93;7715.55;7763.64;0.59;11.15;4.26;43834.68;9463.26;2337.16;23430.36;-48.1;0.96
Brasil;07/10/2024;60454.52;35322.87;8380.42;14806.19;10721.99;6757.1;0.31;13.48;0.95;57131.62;14506.68;7531.24;30403.24;3964.89;0.91
Brasil;08/10/2024;55241.56;30307.69;6452.87;8635.96;14645.38;11411.4;0.29;13.04;8.34;23421.49;16962.09;4376.69;27258.28;3233.99;0.29
Brasil;09/10/2024;33219.02;17096.19;5556.38;8173.78;7759.08;6010.68;0.16;10.5;6.11;28464.64;11090.07;4040.5;18492.36;1748.41;-0.06
Brasil;10/10/2024;60997.6;33797.25;7361.07;13897.52;14622.21;9229.8;0.14;13.16;3.84;28716.1;13520.83;8659.71;25986.97;5392.41;0.08
Brasil;11/10/2024;37845.35;22536.6;6822.08;9458.44;7320.94;5935.06;0.41;7.43;4.74;22699.54;10195.25;5470.38;17304.51;1385.88;0.96
Brasil;12/10/2024;67479.09;40311.11;11690.05;13308.85;8914.56;15578.41;0.68;9.31;8.31;79528.63;17639.7;5756.38;37161.98;-6663.85;0.36
Brasil;13/10/2024;47609.44;31504.42;8125.48;11249.37;6157.11;6502.89;0.21;14.66;1.69;39903.23;14041.79;5326.99;25629.71;-345.78;0.45
Brasil;14/10/2024;43198.17;22322.12;7349.03;7694.05;4975.32;5419.98;0.29;8.19;8.61;33817.78;11697.85;2986.11;25566.94;-444.66;1.73
Brasil;15/10/2024;44454.7;27220.75;6174.08;8459.35;5086.79;5379.32;0.96;10.32;0.06;45711.32;9471.35;5370.82;23301.81;-292.53;-0.81
Brasil;16/10/2024;59910.97;36317.3;6275.29;9372.41;6604.33;8286.66;0.8;7.35;6.4;24705.13;20365.52;6016.5;24259.09;-1682.33;0.61
Brasil;17/10/2024;44959.09;27878.0;5513.71;7705.9;9360.12;6083.82;0.11;7.9;0.52;50119.98;12036.92;2306.83;20003.67;3276.31;1.87
Brasil;18/10/2024;44772.05;26830.92;6084.03;8126.63;8210.93;5899.37;0.75;9.1;7.51;23681.89;8964.17;6564.61;22494.07;2311.56;-0.76
Brasil;19/10/2024;48477.08;30979.41;6770.51;11247.42;8038.08;5179.33;0.01;13.31;9.84;20337.05;10146.55;6856.63;20367.71;2858.75;-0.31
Brasil;20/10/2024;40761.79;26916.21;8144.14;8095.35;5794.46;9259.36;0.39;6.27;4.9;43624.02;9576.99;3765.72;19926.35;-3464.9;1.5
Brasil;21/10/2024;60874.97;38879.45;9695.41;9937.29;16228.65;11632.71;0.7;12.34;3.12;42221.84;17117.65;5130.68;27497.67;4595.94;1.33
Brasil;22/10/2024;56824.04;36978.04;10409.02;12482.51;9225.12;8469.64;0.53;13.03;3.46;56218.58;13970.41;4764.84;31280.11;755.48;1.04
Brasil;23/10/2024;55417.71;36405.11;9960.88;10919.23;9184.26;12605.71;0.59;14.17;2.54;65285.6;14235.85;4901.54;24814.02;-3421.45;1.9
Brasil;24/10/2024;45166.27;22941.88;6654.61;8425.68;5955.29;9348.81;0.9;5.92;4.98;37054.07;11678.79;6420.56;22235.5;-3393.52;1.95
Brasil;25/10/2024;45779.91;28154.35;8347.24;8645.04;6272.75;9647.48;0.27;12.24;2.62;36695.32;15251.65;3225.73;25826.23;-3374.72;-0.2
Brasil;26/10/2024;47974.82;30326.46;5966.69;7745.87;11168.76;9078.43;0.4;3.44;4.75;20813.2;12181.8;5211.02;28202.98;2090.33;0.53
Brasil;27/10/2024;50570.43;27939.07;8887.8;9260.57;9393.42;10901.09;0.9;5.19;2.96;15367.96;16611.66;7318.19;23054.51;-1507.67;0.15
Brasil;28/10/2024;48106.48;28180.35;6781.82;9105.96;9389.18;5920.35;0.06;11.68;8.47;49509.91;14143.01;7065.93;19257.44;3468.83;-0.04
Brasil;29/10/2024;39436.21;26027.82;5329.79;7994.05;8785.91;8944.43;0.62;7.58;6.95;30128.55;11012.97;3293.52;15787.16;-158.51;0.07
Brasil;30/10/2024;36649.44;20543.61;4032.68;6225.41;10854.76;5203.21;0.52;9.59;5.6;12555.93;11570.94;4509.15;21822.48;5651.54;-0.45
Brasil;31/10/2024;63682.64;33425.06;11396.46;11271.59;9945.27;15400.97;0.31;10.01;4.4;23584.45;21815.92;4545.19;28882.56;-5455.7;0.13
Brasil;01/11/2024;52422.43;31438.11;5998.62;11165.65;10638.63;7624.92;0.69;9.17;8.41;56084.89;18191.42;2974.11;25217.06;3013.71;0.5
Brasil;02/11/2024;50768.24;26278.95;7252.27;8555.42;12003.02;10445.51;0.87;7.91;7.75;40341.59;16339.28;2971.87;25012.98;1557.51;-0.55
Brasil;03/11/2024;49515.45;32584.68;5707.5;7467.23;14156.7;8550.81;0.99;8.44;5.91;48017.99;11988.67;3133.62;26353.4;5605.89;0.53
Brasil;04/11/2024;36653.07;22851.85;6452.55;6461.97;7197.11;5975.57;0.75;10.2;1.21;43216.66;12346.61;3953.84;20360.61;1221.54;-0.94
